0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.906 | MinDCF = 0.472
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 0.309 | MinDCF = 0.187
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 7.491 | MinDCF = 0.291
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 2.309 | MinDCF = 0.295
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.003 | MinDCF = 0.949
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.99 | MinDCF = 0.951
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.987 | MinDCF = 0.503
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.783 | MinDCF = 0.504
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 8.867 | MinDCF = 0.874
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 6.843 | MinDCF = 0.88
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 1.066 | MinDCF = 0.914
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.001 | MinDCF = 0.945
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.21 | MinDCF = 0.166
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 0.542 | MinDCF = 0.17
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 1.03 | MinDCF = 0.257
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 4.422 | MinDCF = 0.257
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.674
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.746 | MinDCF = 0.678
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.304
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.454 | MinDCF = 0.304
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 9.0 | MinDCF = 0.576
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 3.794 | MinDCF = 0.627
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 3.891 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.91 | MinDCF = 0.524
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.605
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 5.21 | MinDCF = 0.623
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 9.0 | MinDCF = 0.672
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 3.239 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 1.009 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.802 | MinDCF = 0.622
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 1.001 | MinDCF = 0.635
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 4.782 | MinDCF = 0.998
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 9.001 | MinDCF = 0.998
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 2.755 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.174 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.477 | MinDCF = 0.424
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.019 | MinDCF = 0.449
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 2.017 | MinDCF = 0.553
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 9.019 | MinDCF = 0.557
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 2.544 | MinDCF = 0.995
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.998
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.009 | MinDCF = 0.659
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.676
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 7.549 | MinDCF = 0.911
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 9.0 | MinDCF = 0.932
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 1.742 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.395 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.816 | MinDCF = 0.277
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.037 | MinDCF = 0.296
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 6.416 | MinDCF = 0.413
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 8.977 | MinDCF = 0.412
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.021 | MinDCF = 0.976
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 1.025 | MinDCF = 0.99
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.985 | MinDCF = 0.519
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.858 | MinDCF = 0.53
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 8.825 | MinDCF = 0.881
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 7.558 | MinDCF = 0.884
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 2.118 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.26 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.429 | MinDCF = 0.364
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.029 | MinDCF = 0.374
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 2.169 | MinDCF = 0.48
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 9.029 | MinDCF = 0.475
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.998 | MinDCF = 0.664
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.727 | MinDCF = 0.671
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.998 | MinDCF = 0.33
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.443 | MinDCF = 0.331
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 8.978 | MinDCF = 0.597
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 3.703 | MinDCF = 0.607
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 4.609 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.979 | MinDCF = 0.607
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.749
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 5.179 | MinDCF = 0.762
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 9.0 | MinDCF = 0.833
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 3.174 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 1.011 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.79 | MinDCF = 0.628
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.999 | MinDCF = 0.633
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 4.73 | MinDCF = 0.998
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 8.979 | MinDCF = 0.998
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 2.627 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.046 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.503 | MinDCF = 0.448
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.005 | MinDCF = 0.514
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 2.403 | MinDCF = 0.609
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 9.005 | MinDCF = 0.652
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 2.073 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 1.009 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.948 | MinDCF = 0.628
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.997 | MinDCF = 0.641
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 7.408 | MinDCF = 0.907
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 8.957 | MinDCF = 0.915
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.489 | MinDCF = 0.464
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 0.498 | MinDCF = 0.469
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.265 | MinDCF = 0.094
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 0.173 | MinDCF = 0.097
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 2.165 | MinDCF = 0.195
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.233 | MinDCF = 0.219
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.709
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.817 | MinDCF = 0.718
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.368
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.509 | MinDCF = 0.365
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 9.0 | MinDCF = 0.751
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 4.269 | MinDCF = 0.761
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.448 | MinDCF = 0.427
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 0.499 | MinDCF = 0.44
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.241 | MinDCF = 0.11
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 0.182 | MinDCF = 0.113
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 1.961 | MinDCF = 0.178
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.322 | MinDCF = 0.185
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.685
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.778 | MinDCF = 0.686
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.295
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.449 | MinDCF = 0.296
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 9.0 | MinDCF = 0.649
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 3.709 | MinDCF = 0.682
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 4.675 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 1.171 | MinDCF = 0.624
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.67
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 7.031 | MinDCF = 0.769
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 9.0 | MinDCF = 0.781
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.895
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.953
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 9.0 | MinDCF = 1.022
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 9.0 | MinDCF = 1.021
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 3.466 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.027 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.721 | MinDCF = 0.494
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.003 | MinDCF = 0.544
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 3.741 | MinDCF = 0.622
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 9.003 | MinDCF = 0.626
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 3.234 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.15 | MinDCF = 0.765
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.771
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 8.27 | MinDCF = 0.932
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 9.0 | MinDCF = 0.969
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.448 | MinDCF = 0.422
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 0.47 | MinDCF = 0.429
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.168 | MinDCF = 0.107
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 0.166 | MinDCF = 0.104
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 1.228 | MinDCF = 0.184
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.186 | MinDCF = 0.192
